Date,5606,5053,2089,5398,6399,5248,7103,5436,1163,5983,5048,7089,5878,8621,7029,8206,7129,0058,0200,3883,0032,3719,5827,7152,7035,3514,5147,3859,5007,7217
2022-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-04,0.0,0.0,0.008534792456356945,-0.003490429398541617,0.010471215364019813,0.018348990187144965,-0.028987478970304303,-0.002560858660313455,-0.003095888063038201,-0.00313965438731745,0.011428684924131866,0.013651614479123489,0.009389777043118074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001386898238019898,-0.031090544579951463,0.011834506900501092,0.0,0.03390170823230038,-0.005571219334943305,0.015504185334306529,0.07045164444410026,0.0
2022-01-05,0.0050892940060509075,0.011427464282695674,-0.0014174050456675804,0.0034904293985415684,0.0,0.01204848895326362,0.0,0.007662923418438158,0.001549189484823614,-0.003149723369834992,0.011299544599374666,-0.006802992195609041,0.0,0.009922288299058616,0.011764859241102418,0.01749318858512788,0.0,0.0,0.0,0.0072202841894023866,0.043963107616587796,0.002768289068200184,0.005249362426501287,-0.01780465317771028,0.00896867334581809,0.0,0.022100420531033647,0.025317831056135172,0.006779797763023416,0.0
2022-01-06,0.0,-0.0056973131076603475,0.0,0.01727170628962973,0.01550422634329438,-0.01812712761217925,-0.004914990786065323,-0.0051020647581247235,-0.0015491894848235943,-0.006329184521550855,0.0,-0.013745746165180506,-0.028438110043620447,-0.005657879893365394,0.005831011416486828,0.03409401888235594,0.0,0.0,-0.04110171876583268,0.003590639063947979,0.0,0.0013811513418789643,0.0,0.0,0.01769952252346542,-0.033901708232300355,0.005449546543632704,-0.030459281695181743,0.006734048512136799,0.010362877793836505
2022-01-07,0.0,0.005697313107660238,0.0,0.010221522416395876,0.020305296032911056,0.018127127612179376,0.0,0.010178168702534386,0.001549189484823614,0.00947890789138587,0.04396314718520084,-0.0034657686193206873,0.00956948972292392,0.002832984556062525,0.0,-0.005602125976962236,0.0,0.0,0.04779070051613047,-0.007194311929068789,0.02127742728069847,0.0006898609868428667,-0.00524936242650139,-0.012048296344521231,0.00873374428293466,0.03390170823230038,0.005420236961668907,0.010256678436386182,-0.006734048512136783,0.03045916486096017
2022-01-10,0.0,-0.0056973131076603475,-0.00284112665249839,-0.017094345794869722,0.0,0.01190504938274439,-0.004937902840977439,0.0,0.003091197542531718,0.009389722973357379,0.0,0.0,0.009478843277578222,0.002824895337302775,-0.011696139647697262,-0.022728321845098508,-0.02257432952635093,0.0,-0.03390151879036064,-0.0036166113242816827,-0.032088320853515526,0.0013784618139557948,0.0,-0.006079024604839925,0.0,0.0,-0.021859018808277196,-0.015424389450983301,0.013422960435815643,0.00995029714143115
2022-01-11,0.010100930407984028,0.022599106889300197,0.00284112665249841,-0.006920698289497325,-0.00503784963615323,0.0,0.004937902840977458,-0.007623913596155202,0.02137480106725439,-0.0031200619782520934,-0.02173996550750004,-0.0034788032467506893,-0.00947884327757819,0.0014092458721743594,-0.01780448180697001,-0.023256759645422932,-0.018433610302707654,0.0,0.0,0.0,-0.021979013152814655,0.0027510707506744917,0.0,-0.00611639288979215,0.008658005806095463,0.0,-0.02801281467260486,0.0,-0.006688911923678969,-0.040409462002391365
2022-01-12,-0.010100930407984078,0.005572218707240989,0.0,0.01036296294428393,0.005037849636153373,0.008915185168790462,0.019513713283010988,0.0076239135961552,0.0015094367597909173,-0.006269660995105159,0.0,0.0,-0.009569489722924016,0.015374145788530892,-0.012048354981025336,0.03468553390380598,-0.004662112329651751,0.0,0.027212537040062754,0.0036166113242815405,0.011049889988408461,0.0,0.025975356143923576,-0.01234579387282616,0.008583687727651716,0.0,0.016901629444546814,0.0,0.0,0.04040946200239127
2022-01-13,-0.020513825083457872,0.005539674610184002,-0.0014194169347301305,0.0034305587236872328,-0.00503784963615323,-0.011904908081447098,-0.02941382700691978,-0.010178168702534537,0.0,0.0,-0.022223181677700703,-0.010508167636912048,0.00956948972292392,0.011034731746059918,0.0,0.0,0.027651576471137557,-0.007168485219632849,-0.006734025694352127,-0.0036166113242816827,-0.011049889988408574,0.022411740584452913,-0.015504125677092556,0.01846218676261833,-0.01724169353374701,0.0,-0.016901629444546776,-0.010416862563876646,-0.020339733900630114,-0.030152997013866034
