Date,1015.KL,2089.KL,3301.KL,3565.KL,4286.KL,5041.KL,5053.KL,5056.KL,5151.KL,5211.KL,5247.KL,5249.KL,5271.KL,5273.KL,5878.KL,6432.KL,6459.KL,7004.KL,7035.KL,7103.KL,7161.KL,7187.KL,7197.KL,7230.KL,7246.KL,7252.KL,7501.KL,7609.KL,8117.KL,9407.KL
2026-01-16,6.550000190734863,32.18018356012965,16.60819808685846,0.6949999928474426,0.6399999856948853,1.940000057220459,1.7000000476837158,0.5337087697365666,0.9200000166893005,5.628476246286344,0.7099999785423279,2.930000066757202,1.6835484745484721,2.319999933242798,2.7591922283172607,6.239999771118164,2.2899999618530273,1.430993399846193,1.340000033378601,3.0,2.7310642434325767,1.14895234454342,1.6100000143051147,2.0,1.3627500702015,1.019901941895989,0.6449999809265137,1.0299999713897705,1.850000023841858,3.440000057220459
2026-01-19,6.550000190734863,30.93122673034668,16.355083465576172,0.7200000286102295,0.6150000095367432,1.9600000381469727,1.7400000095367432,0.5386505126953125,0.9200000166893005,5.6085524559021,0.7200000286102295,2.990000009536743,1.673645257949829,2.3299999237060547,2.7591922283172607,6.230000019073486,2.3399999141693115,1.4406622648239136,1.340000033378601,2.990000009536743,2.7606425285339355,1.1687618494033813,1.6200000047683716,1.9900000095367432,1.3825000524520874,1.0099999904632568,0.6449999809265137,1.0199999809265137,1.850000023841858,3.450000047683716
2026-01-20,6.510000228881836,30.44335349002735,16.471906937465974,0.7400000095367432,0.5899999737739563,1.9600000381469727,1.7300000190734863,0.523825190495074,0.9200000166893005,5.518895366618977,0.7200000286102295,2.930000066757202,1.6439354183246941,2.2799999713897705,2.7492313385009766,6.230000019073486,2.4000000953674316,1.4406622208662605,1.350000023841858,2.9100000858306885,2.681767120331095,1.148952354645409,1.6299999952316284,2.0399999618530273,1.3627500534057617,1.0099999209301773,0.6399999856948853,1.0199999809265137,1.8200000524520874,3.4200000762939453
2026-01-21,6.460000038146973,30.248202591400716,16.29667275325933,0.7099999785423279,0.6000000238418579,1.940000057220459,1.659999966621399,0.5188834852243349,0.9200000166893005,5.568705186456596,0.699999988079071,2.930000066757202,1.6538386344909668,2.2699999809265137,2.749231183349366,6.199999809265137,2.4200000762939453,1.430993399846193,1.3300000429153442,2.930000066757202,2.6916265974944125,1.1588571071624756,1.659999966621399,2.0399999618530273,1.3627500534057617,1.0298038516889616,0.6399999856948853,1.0199999809265137,1.840000033378601,3.4200000762939453
2026-01-22,6.489999771118164,29.60420914711522,16.491377594212,0.7049999833106995,0.6100000143051147,1.9800000190734863,1.690000057220459,0.5238252282142639,0.9049999713897705,5.548781394958496,0.7049999833106995,3.009999990463257,1.6439354183246941,2.369999885559082,2.739270269688032,6.230000019073486,2.450000047683716,1.430993446758735,1.350000023841858,2.990000009536743,2.6423295322128992,1.148952354645409,1.659999966621399,2.0299999713897705,1.3627500702015,1.0496077038883391,0.6399999856948853,1.0199999809265137,1.850000023841858,3.450000047683716
2026-01-23,6.5,29.974992285949323,16.5497880156336,0.7200000286102295,0.5899999737739563,1.9800000190734863,1.7000000476837158,0.5287670084145033,0.8999999761581421,5.548781187415133,0.699999988079071,3.0299999713897705,1.6538387294852974,2.359999895095825,2.789075148345552,6.239999771118164,2.509999990463257,1.4793376922607422,1.350000023841858,3.009999990463257,2.622610569000244,1.148952354645409,1.6299999952316284,2.059999942779541,1.3825000524520874,1.039705753326416,0.6449999809265137,1.0199999809265137,1.809999942779541,3.450000047683716
2026-01-26,6.46999979019165,30.072568135618305,16.725022213672077,0.7200000286102295,0.6100000143051147,1.9500000476837158,1.7200000286102295,0.528766992039381,0.8949999809265137,5.588628777735817,0.6650000214576721,3.059999942779541,1.663741923295532,2.3299999237060547,2.7591922991713,6.230000019073486,2.4700000286102295,1.4986754217916862,1.340000033378601,2.9800000190734863,2.6324699975087396,1.1588571071624756,1.6399999856948853,2.069999933242798,1.3627500534057617,1.0199018822970767,0.6399999856948853,1.0199999809265137,1.809999942779541,3.4800000190734863
2026-01-27,6.550000190734863,30.111598622144047,16.530316886423474,0.7300000190734863,0.625,1.9800000190734863,1.7100000381469727,0.5139417463675306,0.8899999856948853,5.678285720406082,0.6549999713897705,3.0799999237060547,1.673645257949829,2.369999885559082,2.779114175002788,6.170000076293945,2.440000057220459,1.4793376922607422,1.3799999952316284,3.0799999237060547,2.6324699975087396,1.1390476021283422,1.6299999952316284,2.049999952316284,1.3627500026882124,1.0694117349099335,0.6399999856948853,1.0099999904632568,1.7999999523162842,3.569999933242798
2026-01-28,6.679999828338623,29.877418927961536,16.608198165893555,0.7350000143051147,0.625,1.9900000095367432,1.7200000286102295,0.5089999656785883,0.8799999952316284,5.837676464369315,0.6399999856948853,3.1600000858306885,1.673645281011154,2.4000000953674316,2.7591922864722926,6.170000076293945,2.559999942779541,1.459999962729798,1.3899999856948853,3.0799999237060547,2.6226106744034046,1.1588571071624756,1.6299999952316284,2.0299999713897705,1.3627500702015,1.089215706344302,0.6499999761581421,1.0099999904632568,1.8300000429153442,3.5999999046325684
2026-01-29,6.570000171661377,29.760328639039386,16.608197662658256,0.7149999737739563,0.6299999952316284,1.9700000286102295,1.6799999475479126,0.4941747598534906,0.8600000143051147,5.7779049224421595,0.6399999856948853,3.130000114440918,1.6637418506572395,2.299999952316284,2.80899718037335,6.170000076293945,2.6700000762939453,1.450331135176748,1.3799999952316284,2.9700000286102295,2.6127511487907213,1.1390476021283422,1.6699999570846558,2.059999942779541,1.3825000354129326,1.0694117546081543,0.6499999761581421,1.0199999809265137,1.809999942779541,3.609999895095825
2026-01-30,6.429999828338623,29.95547902630189,16.23826281973369,0.7200000286102295,0.6150000095367432,1.9600000381469727,1.7100000381469727,0.4892329981699307,0.8500000238418579,5.698209555622113,0.6349999904632568,3.200000047683716,1.6538387294852974,2.299999952316284,2.7691532016600244,6.050000190734863,2.6500000953674316,1.4696688652038574,1.3600000143051147,2.950000047683716,2.7212048049985635,1.148952354645409,1.6100000143051147,2.059999942779541,1.3627500534057617,1.0694117546081543,0.6499999761581421,1.0099999904632568,1.809999942779541,3.5899999141693115
2026-02-03,6.5,29.389545648894003,16.471906809640615,0.7049999833106995,0.6150000095367432,1.9600000381469727,1.6699999570846558,0.4892329950224006,0.8399999737739563,5.7380574060449465,0.6349999904632568,3.1700000762939453,1.653838706696889,2.2899999618530273,2.769153272769854,6.050000190734863,2.5399999618530273,1.4503310918807983,1.3600000143051147,2.930000066757202,2.671907823917767,1.1390476021283422,1.6100000143051147,1.9800000190734863,1.3627500534057617,1.0793137764000116,0.6150000095367432,1.0,1.7999999523162842,3.5999999046325684
2026-02-04,6.570000171661377,28.47234180638009,16.5303175039865,0.7049999833106995,0.6100000143051147,1.9700000286102295,1.6699999570846558,0.4842912554740906,0.8349999785423279,5.767942751372747,0.6449999809265137,3.119999885559082,1.673645184879161,2.299999952316284,2.779114175002788,6.039999961853027,2.440000057220459,1.4503311298016341,1.350000023841858,2.9600000381469727,2.7014860829090686,1.139047622680664,1.6100000143051147,1.9800000190734863,1.3627500361160316,1.0595098037540518,0.6449999809265137,1.0099999904632568,1.7999999523162842,3.6500000953674316
2026-02-05,6.559999942779541,29.077304636563436,16.62766950157338,0.699999988079071,0.5899999737739563,1.9700000286102295,1.6799999475479126,0.4941747486591339,0.8500000238418579,5.797829039375835,0.6399999856948853,3.180000066757202,1.653838706696889,2.2799999713897705,2.759192312146372,6.039999961853027,2.5899999141693115,1.4213244915008545,1.350000023841858,2.9100000858306885,2.6620483116509632,1.139047622680664,1.6299999952316284,1.9800000190734863,1.343000054359436,1.0694118248951046,0.6449999809265137,1.0,1.7899999618530273,3.6500000953674316
2026-02-06,6.5,28.101554810183156,16.238263237106327,0.6949999928474426,0.6000000238418579,1.9500000476837158,1.659999966621399,0.4941747702746897,0.8399999737739563,5.728095531463623,0.6200000047683716,3.240000009536743,1.663741923295532,2.2799999713897705,2.7293092371828607,6.039999961853027,2.4800000190734863,1.3633111819427561,1.3200000524520874,2.8499999046325684,2.642329454421997,1.1489523753764463,1.600000023841858,1.8700000047683716,1.3331250634811385,1.049607753753662,0.6800000071525574,0.9800000190734863,1.7899999618530273,3.6500000953674316
2026-02-09,6.590000152587891,28.2967054805508,16.4329653782348,0.699999988079071,0.5950000286102295,1.9500000476837158,1.690000057220459,0.5238252249088517,0.8349999785423279,5.738057560364669,0.6100000143051147,3.25,1.673645281011154,2.2799999713897705,2.7392703519741914,6.039999961853027,2.450000047683716,1.4116557025887642,1.350000023841858,2.869999885559082,2.642329426017235,1.139047622680664,1.600000023841858,1.909999966621399,1.362749984784283,1.0496077038883391,0.699999988079071,0.9900000095367432,1.850000023841858,3.569999933242798
2026-02-10,6.619999885559082,29.15536457571155,17.11442784091035,0.6949999928474426,0.6100000143051147,1.9700000286102295,1.690000057220459,0.5287670301144162,0.8299999833106995,5.757981080765596,0.6000000238418579,3.3499999046325684,1.663741923295532,2.2699999809265137,2.779114175002788,6.079999923706055,2.509999990463257,1.4019867557596426,1.3600000143051147,2.869999885559082,2.6324699975087396,1.1291428597102613,1.590000033378601,1.899999976158142,1.3627500361160316,1.0496077038883391,0.699999988079071,1.0,1.809999942779541,3.680000066757202
2026-02-11,6.550000190734863,29.272455145413854,17.71800994873047,0.699999988079071,0.5899999737739563,1.9900000095367432,1.7000000476837158,0.5238252282142639,0.8199999928474426,5.708171367645264,0.5799999833106995,3.3499999046325684,1.663741946220398,2.1600000858306885,2.7791140911758543,6.079999923706055,2.569999933242798,1.3923179249906357,1.340000033378601,2.890000104904175,2.6226106744034046,1.1291428699848818,1.6100000143051147,2.0,1.3528750452377338,1.0397058233371508,0.6899999976158142,1.0,1.8200000524520874,3.700000047683716
2026-02-12,6.480000019073486,29.643237654233314,17.718009175837413,0.6949999928474426,0.6349999904632568,1.9900000095367432,1.690000057220459,0.518883466720581,0.8149999976158142,5.718133180323499,0.5849999785423279,3.3499999046325684,1.6637418506572395,2.0799999237060547,2.769153118133545,6.150000095367432,2.559999942779541,1.3826489112202203,1.340000033378601,2.8399999141693115,2.6028916701903277,1.139047622680664,1.6200000047683716,2.049999952316284,1.343000054359436,1.0298038721084595,0.699999988079071,1.0199999809265137,1.7899999618530273,3.7300000190734863
2026-02-13,6.46999979019165,28.90167096866004,18.10741463162244,0.6899999976158142,0.6399999856948853,1.9700000286102295,1.6699999570846558,0.5139417029608314,0.8100000023841858,5.678285598754883,0.6000000238418579,3.299999952316284,1.6538386582795443,2.299999952316284,2.769153272769854,6.110000133514404,2.5,1.3826489448547363,1.350000023841858,2.9100000858306885,2.514156569567212,1.1291428699848818,1.590000033378601,2.0199999809265137,1.343000054359436,1.0298038224322492,0.6499999761581421,1.059999942779541,1.7999999523162842,3.8499999046325684
2026-02-16,6.489999771118164,29.370029164100536,18.47735157221369,0.6850000023841858,0.6299999952316284,1.9600000381469727,1.7000000476837158,0.5337087294135799,0.8100000023841858,5.678285711801134,0.5799999833106995,3.319999933242798,1.6439355127501971,2.259999990463257,2.7791141628853606,6.050000190734863,2.619999885559082,1.372980079980798,1.340000033378601,3.0,2.425421820018303,1.139047622680664,1.6299999952316284,2.0299999713897705,1.3429999856043746,1.0298038721084595,0.6600000262260437,1.0800000429153442,1.7799999713897705,3.809999942779541
2026-02-19,6.380000114440918,29.194394262046853,18.496822277831146,0.6899999976158142,0.6299999952316284,1.9700000286102295,1.7000000476837158,0.5485339946486831,0.8199999928474426,5.748018909062686,0.6200000047683716,3.509999990463257,1.663741946220398,2.299999952316284,2.7691531895860284,6.079999923706055,2.7200000286102295,1.372980079980798,1.350000023841858,2.9700000286102295,2.4352812551288787,1.1291428804397583,1.6299999952316284,2.059999942779541,1.3331249952316284,1.0397057731832853,0.6700000166893005,1.059999942779541,1.7799999713897705,3.869999885559082
2026-02-20,6.5,29.07730476958071,18.691525494177483,0.6949999928474426,0.6299999952316284,1.9700000286102295,1.7000000476837158,0.5337087512016296,0.8100000023841858,5.837676359270594,0.5799999833106995,3.4800000190734863,1.673645281011154,2.25,2.789075207130421,6.099999904632568,2.819999933242798,1.3633112526575963,1.350000023841858,2.950000047683716,2.5042972564697266,1.1291428804397583,1.6200000047683716,2.069999933242798,1.352874975977121,1.0199018522025698,0.6949999928474426,1.059999942779541,1.7799999713897705,3.950000047683716
2026-02-23,6.550000190734863,29.66275371342044,18.6915255650609,0.699999988079071,0.6449999809265137,1.9800000190734863,1.690000057220459,0.5435922556540584,0.8050000071525574,5.777904987335205,0.6000000238418579,3.569999933242798,1.663741923295532,2.2300000190734863,2.818957940302029,6.090000152587891,2.7899999618530273,1.3729801177978516,1.350000023841858,2.9200000762939453,2.4648595686598025,1.1192381276522667,1.6100000143051147,2.059999942779541,1.3331249952316284,1.039705753326416,0.699999988079071,1.059999942779541,1.850000023841858,3.9600000381469727
2026-02-24,6.480000019073486,29.66275307026557,18.39946937561035,0.699999988079071,0.6349999904632568,1.9800000190734863,1.7200000286102295,0.538650493988756,0.8100000023841858,5.77790488402751,0.5849999785423279,3.619999885559082,1.673645257949829,2.240000009536743,2.878724015131637,6.019999980926514,2.7799999713897705,1.3633112526575963,1.340000033378601,2.950000047683716,2.5240161418914795,1.1192381276522667,1.6100000143051147,2.0999999046325684,1.362749984784283,1.029803802764493,0.6899999976158142,1.0399999618530273,1.7899999618530273,3.950000047683716
2026-02-25,6.489999771118164,29.096818980814845,18.399470369802078,0.699999988079071,0.6399999856948853,1.9800000190734863,1.7100000381469727,0.5435922145843506,0.8050000071525574,5.817752838134766,0.5849999785423279,3.5899999141693115,1.6637418527399266,2.2200000286102295,2.888685155323513,6.019999980926514,2.7799999713897705,1.3729801177978516,1.350000023841858,2.9200000762939453,2.5338754936708687,1.109333374864775,1.6100000143051147,2.0899999141693115,1.3627500534057617,1.0397057731832853,0.6899999976158142,1.0199999809265137,1.7999999523162842,3.9700000286102295
2026-02-26,6.519999980926514,29.64323882930245,18.302117879202022,0.6949999928474426,0.6449999809265137,1.9700000286102295,1.7100000381469727,0.5337087512016296,0.8100000023841858,5.887485772481296,0.5849999785423279,3.5999999046325684,1.7033549065761409,2.190000057220459,2.85880184173584,6.110000133514404,2.9000000953674316,1.3633112476270632,1.350000023841858,2.940000057220459,2.5437349501956144,1.1192381381988525,1.6100000143051147,2.069999933242798,1.352874994277954,1.0199018716812134,0.699999988079071,1.0199999809265137,1.7999999523162842,4.019999980926514
2026-02-27,6.650000095367432,29.252939639460518,18.3799991607666,0.699999988079071,0.6549999713897705,1.9700000286102295,1.7100000381469727,0.5337087658795836,0.800000011920929,5.937295481171737,0.5799999833106995,3.5999999046325684,1.7231613646866561,2.180000066757202,2.8588020548171738,6.099999904632568,2.8399999141693115,1.3536423173040242,1.2999999523162842,2.9600000381469727,2.583172743230131,1.1192381381988525,1.5800000429153442,2.059999942779541,1.352874994277954,1.0199019208797682,0.699999988079071,1.059999942779541,1.7999999523162842,4.03000020980835
2026-03-02,6.320000171661377,28.784580460081767,18.299999237060547,0.6850000023841858,0.6349999904632568,1.940000057220459,1.6699999570846558,0.5534757495151191,0.7950000166893005,5.777905081527806,0.5600000023841858,3.4100000858306885,1.6340322960150966,2.1700000762939453,2.8787241220824478,6.010000228881836,2.7799999713897705,1.3923178804883185,1.25,2.890000104904175,2.484578294920747,1.1093332865063292,1.5700000524520874,2.109999895095825,1.323250004858882,1.0000980390305247,0.699999988079071,1.0199999809265137,1.75,4.0
2026-03-03,6.46999979019165,28.784579247596078,17.520000457763672,0.6850000023841858,0.6399999856948853,1.909999966621399,1.6699999570846558,0.5089999625928102,0.8100000023841858,5.698209209959282,0.5350000262260437,3.450000047683716,1.663741923295532,2.1600000858306885,3.0181777599351634,5.889999866485596,2.7899999618530273,1.3826489006614664,1.2799999713897705,2.9000000953674316,2.494437855275641,1.119238038504907,1.559999942779541,2.0999999046325684,1.3331249952316284,1.0099999904632568,0.699999988079071,1.0199999809265137,1.7799999713897705,4.050000190734863
2026-03-04,6.480000019073486,29.233424311895533,17.5,0.6800000071525574,0.6399999856948853,1.8899999856948853,1.659999966621399,0.5435922634557779,0.8149999976158142,5.5388189520469275,0.5249999761581421,3.450000047683716,1.673645281011154,2.1600000858306885,3.1875146660179325,6.0,2.7300000190734863,1.3439734424018879,1.25,2.8499999046325684,2.524016085657097,1.0895237922668457,1.5800000429153442,2.0299999713897705,1.3331249952316284,1.0,0.699999988079071,1.0199999809265137,1.840000033378601,4.019999980926514
2026-03-05,6.46999979019165,29.56517902317161,17.5,0.675000011920929,0.625,1.8799999952316284,1.6299999952316284,0.5435922396993171,0.8050000071525574,5.608552568520126,0.5400000214576721,3.4000000953674316,1.6637418506572395,2.180000066757202,3.097865665379509,6.0,2.690000057220459,1.3439734796419838,1.2200000286102295,2.8499999046325684,2.484578313906586,1.0895237922668457,1.600000023841858,2.0199999809265137,1.3331249952316284,0.9900000095367432,0.6700000166893005,1.0199999809265137,1.8200000524520874,3.990000009536743
2026-03-06,6.5,29.272453596722134,17.579999923706055,0.6700000166893005,0.6200000047683716,1.840000033378601,1.590000033378601,0.518883466720581,0.8050000071525574,5.678285484736639,0.5600000023841858,3.2899999618530273,1.6538387313965814,2.130000114440918,3.107826438496756,5.949999809265137,2.549999952316284,1.3439735174179077,1.2300000190734863,2.75,2.445140524763807,1.0697143077850342,1.5800000429153442,1.9800000190734863,1.3232500090565467,0.9950000047683716,0.699999988079071,1.0199999809265137,1.7999999523162842,4.0
2026-03-09,6.360000133514404,29.350513416287008,17.0,0.6650000214576721,0.6200000047683716,1.840000033378601,1.559999942779541,0.5040582418441772,0.7950000166893005,5.5288573746404,0.48500001430511475,3.200000047683716,1.6142257677938077,2.0999999046325684,3.1177876936823403,5.900000095367432,2.3299999237060547,1.3343046860277334,1.2200000286102295,2.630000114440918,2.4254217917258707,1.0598096064269098,1.5800000429153442,1.9900000095367432,1.4022499322891235,0.9800000190734863,0.6850000023841858,1.0099999904632568,1.7400000095367432,4.0
2026-03-10,6.329999923706055,30.83365244510558,17.0,0.6499999761581421,0.625,1.840000033378601,1.559999942779541,0.5139417463675306,0.800000011920929,5.3096949959780755,0.48500001430511475,3.240000009536743,1.5647096870247776,2.119999885559082,3.0879045280918156,5.900000095367432,2.3499999046325684,1.353642300184635,1.190000057220459,2.5999999046325684,2.4057029901519136,1.0201904567623357,1.5800000429153442,1.9700000286102295,1.4022499322891235,0.9800000190734863,0.7099999785423279,1.0099999904632568,1.7400000095367432,3.990000009536743
2026-03-11,6.449999809265137,30.5018970683208,17.0,0.6650000214576721,0.6349999904632568,1.8600000143051147,1.559999942779541,0.5299999713897705,0.800000011920929,5.140342544320586,0.5099999904632568,3.3499999046325684,1.554806517579678,2.1500000953674316,3.2970852851867676,5.920000076293945,2.4100000858306885,1.3536423825224855,1.2100000381469727,2.7699999809265137,2.4352813042013297,1.0598095555154101,1.5499999523162842,2.009999990463257,1.3627500534057617,0.9800000190734863,0.699999988079071,1.0199999809265137,1.8200000524520874,3.990000009536743
2026-03-12,6.53000020980835,31.126374722486275,16.940000534057617,0.675000011920929,0.6299999952316284,1.8899999856948853,1.590000033378601,0.5149999856948853,0.8050000071525574,5.090533423248527,0.5,3.5199999809265137,1.5449031830727122,2.140000104904175,3.2871242995726924,5.849999904632568,2.380000114440918,1.343973522377086,1.25,2.7200000286102295,2.490000009536743,1.0697143077850342,1.5499999523162842,2.0199999809265137,1.3627500534057617,0.9850000143051147,0.699999988079071,1.0499999523162842,1.7300000190734863,3.990000009536743
2026-03-13,6.449999809265137,32.297273750074666,16.739999771118164,0.6800000071525574,0.6349999904632568,1.8899999856948853,1.590000033378601,0.5199999809265137,0.800000011920929,5.1602666073294285,0.5,3.450000047683716,1.534999966621399,2.1700000762939453,3.326968121314225,5.860000133514404,2.3499999046325684,1.3633112613184024,1.2400000095367432,2.7100000381469727,2.4000000953674316,1.0399999618530273,1.5399999618530273,2.0299999713897705,1.3232500401439429,0.9900000095367432,0.7049999833106995,1.0499999523162842,1.7400000095367432,3.990000009536743
2026-03-16,6.5,31.711824839552747,16.799999237060547,0.6800000071525574,0.6449999809265137,1.850000023841858,1.559999942779541,0.5199999809265137,0.7950000166893005,5.1503048980861035,0.5049999952316284,3.450000047683716,1.5399999618530273,2.140000104904175,3.3070462710994692,5.889999866485596,2.319999933242798,1.3826489917217613,1.2200000286102295,2.5999999046325684,2.390000104904175,1.0499047249009754,1.5800000429153442,2.0,1.3726249933242798,0.9750000238418579,0.7049999833106995,1.0299999713897705,1.75,3.990000009536743
2026-03-17,6.5,32.57048633677829,16.700000762939453,0.675000011920929,0.6449999809265137,1.8200000524520874,1.5800000429153442,0.550000011920929,0.7950000166893005,5.130381066095262,0.5,3.4000000953674316,1.5499999523162842,2.140000104904175,3.2771633262023157,5.599999904632568,2.369999885559082,1.3729800465814883,1.2200000286102295,2.5999999046325684,2.4200000762939453,1.0201904567623357,1.5499999523162842,1.9700000286102295,1.3726249933242798,0.9549999833106995,0.7049999833106995,1.0299999713897705,1.75,4.03000020980835
2026-03-18,6.610000133514404,33.07787543614164,16.65999984741211,0.675000011920929,0.6449999809265137,1.840000033378601,1.6100000143051147,0.550000011920929,0.7850000262260437,5.269999980926514,0.5199999809265137,3.4000000953674316,1.5399999618530273,2.140000104904175,3.3468900017063077,5.630000114440918,2.450000047683716,1.3439735353995836,1.2200000286102295,2.640000104904175,2.430000066757202,1.0399999618530273,1.5800000429153442,1.9700000286102295,1.3232500893914196,0.9599999785423279,0.7099999785423279,1.0299999713897705,1.75,4.130000114440918
2026-03-19,6.789999961853027,33.07787620071763,16.719999313354492,0.6800000071525574,0.6399999856948853,1.850000023841858,1.6299999952316284,0.5450000166893005,0.800000011920929,5.420000076293945,0.5199999809265137,3.4000000953674316,1.5399999618530273,2.1500000953674316,3.4465001465995235,5.489999771118164,2.450000047683716,1.3536423234599742,1.2200000286102295,2.5999999046325684,2.4000000953674316,1.020190438016766,1.5399999618530273,1.940000057220459,1.3627500534057617,0.9649999737739563,0.7300000190734863,1.0199999809265137,1.8200000524520874,4.239999771118164
